GEMS TARIFF FOR SERVICES BY NON-CONTRACTED DENTISTS AND DENTAL SPECIALISTS WITH EFFECT FROM 2026-01-01,,054 - General Dental Practitioner,062 - Maxillo facial and Oral surgery,064 - Orthodontics,092 - Oral medicine and Periodontics,094 - Prosthodontist,098 - Oral Pathology
8929,Removal of temperomandibular joint prosthesis,R652.70,R979.00,,,,R0.00
8930,"Design meeting and / or planning for a custom prosthesis / tempero-mandibular joint, charge per joint/prosthesis designed",R953.30,,,,,R0.00
,REPAIR OF TRAUMATIC WOUNDS,,,,,,
8192,Suture - minor,R865.50,R865.50,,R865.50,,R0.00
,COMPLICATED SUTURING,,,,,,
,Reconstruction requiring delicate handling of tissues and undermining for meticulous closure. Excludes the closure of surgical incisions.,,,,,,
9021,"Suture - reconstruction, minor (excludes closure of surgical incisions)",R865.50,"R1,148.00",,,,R0.00
9023,"Suture - reconstruction, major (excludes closure of surgical incisions)","R1,611.10","R2,416.30",,,,R0.00
,OTHER REPAIR PROCEDURES,,,,,,
8958,Emergency tracheotomy,R782.30,"R1,173.50",,,,R0.00
8959,Pharyngostomy,R782.30,"R1,173.50",,,,R0.00
9289,Frenulotomy,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
*8962,Harvest iliac crest graft,R562.90,R691.60,,,,R0.00
9208,Harvest iliac crest graft - monocortical,R562.90,R691.60,,,,R0.00
9209,Harvest iliac crest graft - bicortical,R562.90,R691.60,,,,R0.00
9210,Harvest tibial bone - spongiosa,R562.90,R691.60,,,,R0.00
9211,Harvest iliac crest graft - bicortical,,R0.00,,,,
9212,Harvest rib graft - bone,R645.80,R968.20,,,,R0.00
9213,Harvest rib graft - cartilage,R645.80,R968.20,,,,R0.00
*8963,Harvest rib graft,R645.80,R968.20,,,,R0.00
*8964,Harvest cranium graft,R505.80,R758.40,,,,R0.00
9214,Harvest auricular cartilage graft,R645.80,R968.20,,,,R0.00
8977,Surgical repair of maxilla or mandible - major,"R3,566.00","R5,348.60",,,,R0.00
9001,Augmentation of alveolar ridge using block graft / split ridge technique – across one to two tooth sites,"R3,568.70","R5,353.10",,"R5,353.10",,R0.00
9002,Augmentation of alveolar ridge using block graft / split ridge technique – across three to five tooth sites. See code 9001 for descriptor.,"R2,246.10","R3,369.40",,,,R0.00
*8979,Harvesting of autogenous grafts (intra-oral),R294.00,R441.20,,R441.20,,R0.00
8980,"Intraoral harvesting of bone-coagulum/bone-scraping, not per site",R645.80,R968.20,,,,R0.00
9215,Intra-oral harvesting of particulate bone,R645.80,R968.20,,,,R0.00
9216,Harvest fascia lata,R562.90,R691.60,,,,R0.00
9217,Harvest of free fat,R562.90,R691.60,,,,R0.00
8985,Frenulectomy ,R931.20,"R1,396.60",,"R1,396.60",,R0.00
*9005,Alveolar ridge augmentation - total (by bone graft),"R3,568.70","R5,353.10",,"R5,353.10",,R0.00
*9007,Alveolar ridge augmentation - total (by alloplastic material),"R2,246.10","R3,369.40",,,,R0.00
*9008,Alveolar ridge augmentation - one to two tooth sites,R694.40,"R1,270.50",,"R1,270.50",,R0.00
*9009,Alveolar ridge augmentation - three across 3 or more tooth sites,"R1,543.60","R2,315.40",,"R2,315.40",,R0.00
*9010,Sinus lift procedure,"R2,319.10","R3,478.70",,"R3,478.70",,R0.00
9012,"Maxillary sinus floor bone augmentation, buccal-approach, limited",R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
9014,Osteotome sinus floor bone augmentation,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
*9032,Open treatment of mandibular fracture through an extra-oral approach.,R0.00,"R5,860.70",R0.00,R0.00,R0.00,R0.00
*9033,Reduction of masseter muscle and bone - intra-oral approach,,,,,,R0.00
8940,Endoscopic management of a condylar fracture – report per side,"R1,695.10","R2,542.80",,,,R0.00
9048,"Surgical removal of internal fixation devices, per site",R652.70,R979.00,,,,R0.00
,Functional Correction of Malocclusion,,,,,,
,For Codes 9047 to 9072 the full fee may be charged.,,,,,,
9206,Surgical removal of reconstruction plate,R652.70,R979.00,,,,R0.00
9218,Nerve repair: 1st Fasciculus,,"R3,727.40",,,,R0.00
9219,Nerve repair: 2nd and additonal Fasciculus,,R922.80,,,,R0.00
9225,Nerve repair: entubelation,,"R4,133.20",,,,R0.00
*9047,Osteotomy - open with stabilisation,"R7,123.10","R10,684.90",,,,R0.00
*9049,"Osteotomy - mandible body, anterior segmental","R5,936.40","R8,904.40",,,,R0.00
*9050,Osteotomy - total subapical,"R10,858.80","R16,288.00",,,,R0.00
*9051,Genioplasty,"R3,396.90","R5,095.70",,,,R0.00
9204,"Sandwich osteotomy - for placement of an interpositional bone graft to increase the alveolar ridge height, may also be reported if utilized in the maxilla","R7,123.10","R10,684.90",,,,R0.00
*9052,Midfacial exposure,"R5,377.90","R8,066.80",,,,R0.00
*9055,"Osteotomy - segmented, posterior","R5,936.40","R8,904.40",,,,R0.00
*9057,"Osteotomy - segmented, anterior","R5,936.40","R8,904.40",,,,R0.00
*9059,"Reconstruct maxilla - Le Fort I osteotomy, one piece","R11,170.00","R16,754.90",,,,R0.00
*9060,Reconstruct maxilla - Le Fort I osteotomy w/ repositioning and graft,"R12,539.80","R18,809.10",,,,R0.00
*9061,Palatal osteotomy,"R3,907.30","R5,860.70",,,,R0.00
*9062,"Reconstruct maxilla - Le Fort I osteotomy, multiple segments","R14,259.20","R21,388.30",,,,R0.00
9063,Reconstruct maxilla - Le Fort 2 osteotomy (facial and post-traumatic deformities),"R14,266.10","R21,399.10",,,,R0.00
9065,Reconstruct maxilla - Le Fort 3 osteotomy (severe congenital deformities),"R21,380.30","R32,070.90",,,,R0.00
9229,Choanal artesia repair through a palatal osteotomy,,"R3,580.20",,,,R0.00
9227,Turbinectomy,,"R1,155.10",,,,R0.00
*9066,Surgical expansion - maxilliary or mandibular,"R3,396.90","R5,095.70",,,,R0.00
9069,Glossectomy - partial,"R2,544.40","R3,816.80",,,,R0.00
*9071,Geniohyoidotomy,"R1,526.30","R2,289.90",,,,R0.00
9072,Close secondary oro-nasal fistula w/ bone grafting (complete procedure),"R11,170.00","R16,754.90",,,,R0.00
,Salivary Glands,,,,,,
8960,Salivary duct dilatation or canalization,,R184.20,,,,R0.00
8948,Endoscopic procedure: Wharton's duct,,R184.20,,,,R0.00
8949,Endoscopic procedure: Stenson's duct,,R184.20,,,,R0.00
8950,Excision of a ranula (marsupealization),,"R1,579.90",,,,R0.00
9093,Removal of salivary stone (Sialolithotomy),R765.60,"R1,148.00",,,,R0.00
9095,Excision of sublinglual salivary gland,"R1,886.60","R2,829.70",,,,R0.00
9096,Excision of salivary gland - extra oral approach,"R2,794.80","R4,192.30",,,,R0.00
9202,Excision of submandibular salivary gland with any type of neck dissection,,"R6,495.30",,,,R0.00
9186,Closure of salivary fistula,,"R1,678.90",,,,R0.00
9176,Local resection of parotid tumour (lumpectomy),,"R3,129.50",,,,R0.00
9177,Superficial parotidectomy,,"R5,720.30",,,,R0.00
9178,Total parotidectomy with preservation of facial nerve,,"R6,615.60",,,,R0.00
9179,Total parotidectomy without preservation of facial nerve,,"R6,615.60",,,,R0.00
,Pedicle Flaps,,,,,,
,"Report codes 9284, 9286 and 9288 for flaps taken for repair of post –cancer/ trauma/ tumour surgery. These are not vestibuloplasty procedures. The use of the codes are not subject to modifier use.",,,,,,
9284,Musculofascial flap,,"R10,684.90",,,,R0.00
9286,Musculocranial flap,,"R10,684.90",,,,R0.00
9288,Buccal fat pad (major repair),R0.00,"R9,536.50",,R0.00,R0.00,R0.00
9241,Simple local flap (eg. Advancement or rotation flap),,,,,,R0.00
9242,Complex local flap,,,,,,R0.00
9243,"Regional flap (eg pectoral, deltoid or lattisimus dorsi flap)",,,,,,R0.00
9244,Tongue flap - 2 procedures,,,,,,R0.00
,Repair of Frontal Bones,,,,,,
,"The use of codes 9274, 9275 and 9278 imply the bicoronal/ hemicoronal approach.",,,,,,
9274,"Repair anterior table, frontal sinus and/or supraorbital rim",,"R21,399.10",,,,R0.00
9276,Repair anterior and posterior wall w/ obturation and/or cranialisation of frontal sinus,R0.00,"R11,288.30",,R0.00,R0.00,R0.00
9278,"Repair medial canthal ligament (canthopexy), per side",,"R1,148.00",,,,R0.00
9200,Cranioplasty,,"R5,167.20",,,,R0.00
9233,Obliteration of the frontal sinus,,"R5,371.80",,,,R0.00
,Cleft lip and Palat,,,,,,
9220,Repair cleft hard palate - unilateral,"R6,239.10","R9,358.60",,,,R0.00
9222,Repair cleft hard palate - bilateral (one procedure),"R7,920.10","R11,879.30",,,,R0.00
9224,Repair cleft hard palate - bilateral (two procedures),"R11,801.50","R17,699.90",,,,R0.00
9226,Repair cleft soft palate - w/o muscle reconstruction,"R5,227.70","R7,842.40",,,,R0.00
9228,Repair cleft soft palate - w/ muscle reconstruction,"R7,591.00","R11,387.20",,,,R0.00
9230,Repair submucosal cleft and/or bifid uvula - w/ muscle reconstruction,"R5,652.00","R8,478.40",,,,R0.00
9232,Velopharyngeal reconstruction - uncomplicated,"R5,816.20","R8,724.60",,,,R0.00
9234,Velopharyngeal reconstruction - complicated,"R6,219.10","R9,328.50",,,,R0.00
9238,Repair oronasal fistula (one procedure),"R3,557.50","R5,335.50",,,,R0.00
9240,Repair oronasal fistula (two procedures),"R6,206.30","R9,309.20",,,,R0.00
9246,Secondary periosteal flaps,"R3,101.40","R4,652.70",,,,R0.00
9248,Lipadhesion,"R1,159.50","R1,739.30",,,,R0.00
9250,Repair cleft lip - unilateral w/o muscle reconstruction,"R2,042.20","R3,063.10",,,,R0.00
9252,Repair cleft lip - unilateral w/ muscle reconstruction,"R2,768.70","R4,153.30",,,,R0.00
9254,Repair cleft lip - bilateral w/o muscle reconstruction,"R2,851.60","R4,277.70",,,,R0.00
9256,Repair cleft lip - bilateral w/ muscle reconstruction,"R4,405.50","R6,608.50",,,,R0.00
9258,Repair anterior nasal floor,"R1,112.30","R1,668.60",,,,R0.00
9260,Revision of secondary cleft lip deformity - partial,"R1,112.30","R1,668.60",,,,R0.00
9262,Revision of secondary cleft lip deformity - total w/ muscle reconstruction,"R2,513.60","R3,769.90",,,,R0.00
9264,Abbe-flap - two stages,"R2,846.30","R4,269.40",,,,R0.00
9266,Reconstruct columella,"R1,682.20","R2,523.50",,,,R0.00
9268,Reconstruct nose due to cleft deformity - partial,"R2,137.50","R3,206.50",,,,R0.00
9270,Reconstruct nose due to cleft deformity - complete,"R3,379.00","R5,068.10",,,,R0.00
9272,Paranasal augmentation for nasal base deviation,"R1,682.20","R2,523.50",,,,R0.00
K.,ORTHODONTIC SERVICES,,,,,,
,"The branch of dentistry used to correct malocclusions of the mouth and restore it to proper alignment and function. Includes all services/procedures concerned with the supervision, guidnance and correction of the growing and mature dentofacial structures.",,,,,,
,REMOVABLE APPLIANCE THERAPY,,,,,,
,"Removable indicates patient can remove; includes appliances for limited orthodontic treatment (e.g., partial treatment to open spaces or upright of a tooth) and minor orthodontic treatment to control harmful habits (e.g., thumb sucking and tongue trusting).",,,,,,
8862,Ortho Tx - removable appliance,"R1,969.40",,"R2,953.60",,,R0.00
8863,Ortho Tx - each additional removable appliance,R989.90,,"R1,484.40",,,R0.00
8864,Cost Of Prefabricated Removable Appliance .,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
,Control of harmful habits,,,,,,
,"Includes removable and fixed appliances to control harmful habits (e.g., thumbs sucking and tongue thrusting).",,,,,,
8870,Therapy to control harmful habits – removable appliance,"R1,969.40",,"R2,953.60",,,R0.00
8871,Therapy to control harmful habits – fixed appliance,"R2,359.00",,"R3,538.90",,,R0.00
,FUNCTIONAL APPLIANCE THERAPY,,,,,,
,"A removable functional appliance is an appliance with no fixed dental component which is designed to harness the forces generated by the muscles of mastication and the associated soft tissues of the oro-facial region. This appliance incorporates components which act on both the maxillary and mandibular arches and should be differentiated from a simple removable appliance including appliances incorporating an anterior and posterior bite plane.
Orthodontic treatment by means of a functional appliance is usually followed by comprehensive orthodontic treatment utilising fixed orthodontic appliances. When both phases of orthodontic treatment is provided by the same practitioner, the fees levied for treatment by means of the functional appliance, will be deducted from the fee quoted for comprehensive orthodontic treatment.",,,,,,
8858,Orthodontic treatment - functional appliance,"R3,547.20",,"R5,320.60",,,R0.00
,FIXED APPLIANCE THERAPY,,,,,,
,Fixed Appliance Therapy - Partial,,,,,,
,"The intention of this phase in treatment is to intercept and modify the development of skeletal, dental and functional components of developing malocclusion usually in the mixed dentition.
When the preliminary/interceptive phase(s) of orthodontic treatment is followed by comprehensive orthodontic treatment and both phases of orthodontic treatment is provided by the same practitioner, the fees levied for preliminary/interceptive orthodontic treatment will be deducted from the fee quoted for comprehensive orthodontic treatment.",,,,,,
8861,Ortho Tx - partial fixed appliance - minor,"R2,359.00",,"R3,538.90",,,R0.00
8865,Ortho Tx - partial fixed appliance - one arch,"R6,293.20",,"R9,439.80",,,R0.00
8866,Ortho Tx - partial fixed appliance - both arches,"R8,654.80",,"R12,982.80",,,R0.00
,Fixed Appliance Therapy - Comprehensive: Single Arch,,,,,,
,This form of therapy requires the placement of fixed bands and or brackets on the majority of teeth within an arch and the subsequent placement of active arch wires to treat the case through to completion of active treatment excluding the retention phase.,,,,,,
8867,Ortho Tx - fixed appliance - one arch,"R6,764.70",,"R10,146.70",,,R0.00
8868,"Ortho Tx - fixed appliance - one arch, modeate","R8,343.90",,"R12,515.90",,,R0.00
8869,"Ortho Tx - fixed appliance - one arch, severe","R9,759.50",,"R14,638.90",,,R0.00
,Fixed Appliance Therapy - Comprehensive: Both Arches,,,,,,
,This form of therapy requires the placement of fixed bands and or brackets on the majority of teeth within both arches and the subsequent placement of active arch wires to treat the case through to completion of active treatment excluding the retention phase.,,,,,,
8873,"Ortho Tx - fixed appliance - both arches, Class 1 mild","R12,379.60",,"R18,569.40",,,R0.00
8875,"Ortho Tx - fixed appliance - both arches, Class 1 moderate","R15,197.70",,"R22,795.70",,,R0.00
8877,"Ortho Tx - fixed appliance - both arches, Class 1 severe","R17,716.30",,"R26,574.30",,,R0.00
8879,"Ortho Tx - fixed appliance - both arches, Class 1 severe w/ complications","R19,909.80",,"R29,864.20",,,R0.00
8881,"Ortho Tx - fixed appliance - both arches, Class 2/3 mild","R17,716.30",,"R26,574.30",,,R0.00
8883,"Ortho Tx - fixed appliance - both arches, Class 2/3 moderate","R19,909.80",,"R29,864.20",,,R0.00
8885,"Ortho Tx - fixed appliance - both arches, Class 2/3 severe","R22,350.30",,"R33,525.10",,,R0.00
8887,"Ortho Tx - fixed appliance - both arches, Class 2/3 severe w/ complications","R25,182.10",,"R37,773.00",,,R0.00
,Lingual Orthodontics - Comprehensive: Single Arch,,,,,,
,This form of therapy requires the placement of bands and or brackets on the lingual aspect of the majority of teeth within at least one arch and must include the placement of active arch wires.,,,,,,
8841,Ortho Tx - fixed lingual appliance - one arch,"R12,714.30",,"R19,070.90",,,R0.00
8842,"Ortho Tx - fixed lingual appliance - one arch, modeate","R14,941.40",,"R22,412.10",,,R0.00
8843,"Ortho Tx - fixed lingual appliance - one arch, severe","R17,023.80",,"R25,535.20",,,R0.00
,Clear Aligner Appliance Therapy,,,,,,
8830,"Limited aligner treatment, single arch, up to 7 aligners.",R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8831,"Moderate aligner treatment, dual arch, up to 7 aligners per arch",R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8832,"Moderate aligner treatment, single arch, up to 14 aligners",R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8833,"Moderate aligner treatment, dual arch, up to 14 aligners per arch.",R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8834,Full aligner treatment single arch unlimited aligners,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8835,Full aligner treatment dual arch unlimited aligners,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
,Lingual Orthodontics - Comprehensive: Both Arches,,,,,,
8874,"Ortho Tx - fixed lingual appliance - both arches, Class 1 mild","R24,254.10",,"R36,380.90",,,
8876,"Ortho Tx - fixed lingual appliance - both arches, Class 1 moderate","R28,396.40",,"R42,595.00",,,
8878,"Ortho Tx - fixed lingual appliance - both arches, Class 1 severe","R32,226.60",,"R48,339.40",,,
8880,"Ortho Tx - fixed lingual appliance - both arches, Class 1 severe w/ complications","R35,758.30",,"R53,637.00",,,
8882,"Ortho Tx - fixed lingual appliance - both arches, Class 2/3 mild","R29,602.60",,"R44,404.50",,,
8884,"Ortho Tx - fixed lingual appliance - both arches, Class 2/3 moderate","R33,116.50",,"R49,674.00",,,
8886,"Ortho Tx - fixed lingual appliance - both arches, Class 2/3 severe","R36,883.10",,"R55,324.60",,,
8888,"Ortho Tx - fixed lingual appliance - both arches, Class 2/3 severe w/ complications","R41,040.40",,"R61,560.00",,,
,OTHER ORTHODONTIC SERVICES,,,,,,
8845,Temporary anchorage device per unit,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8482,Cost of orthodontic attachment,,,,,,
8889,Attachment device ,,,,,,
8804,Placement of Fixed orthodontic retainer,R557.00,,R835.60,,,
8805,Repair or Replacement of fixed orthodontic Retainer ,R334.30,,R501.30,,,
8806,Orthodontic retention visit ,R0.00,,,R0.00,,
8807,Post orthodontic treatment consultation,R182.10,,,,,
8846,Repair orthodontic appliance - removable,R161.10,,R241.90,,,
8847,Replace orthodontic appliance - removable,R557.00,,R835.60,,,
8848,Repair orthodontic appliance - fixed,R238.70,,R357.90,,,
8849,Retainer (orthodontic),R557.00,,R835.60,,,
8890,Monthly instalment ortho tx,,,,,,
8891,Orthodontic transfer,,,,,,
*8892,Orthodontic re-treatment,,,,,,
L.,SUPPLEMENTARY SERVICES,,,,,,
,The branch of dentistry for unclassified treatment including palliative care and anaesthesia.,,,,,,
,ANAESTHESIA,,,,,,
8499,General Anaesthetic (Administration),R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
8141,Inhalation sedation - first 15 minutes or part thereof,R128.40,R128.40,,R128.40,R128.40,
8143,Inhalation sedation - each addnl 15 minutes,R66.30,R66.30,,R66.30,R66.30,
8144,Intravenous sedation,R77.20,R77.20,,R77.20,R77.20,
8145,Local anaesthetic - per visit,R111.60,R111.60,R111.60,R111.60,R111.60,
8152,Cost of gases associated with inhalation sedation,,,,,,
8471,Procedural sedation or General anaesthesia- Assessment ,R364.40,,,,,
8472,Procedural sedation - first 30 minutes ,R256.90,,,,,
8473,Procedural sedation- each additional 15 minutes or part thereof,R66.30,,,,,
8147,Monitoring equipment for intravenous sedation,R274.60,R274.60,,R274.60,R274.60,
8474,Procedure room for Sedation ,"R1,597.80","R1,597.80","R1,597.80","R1,597.80","R1,597.80",
9239,Surgical facility for surgical procedures in consulting rooms,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
,PROFESSIONAL VISITS,,,,,,
8129,Office/hospital visit – after regularly scheduled hours,R430.30,R430.30,,R430.30,R430.30,
8140,House/extended care facility/hospital call,R284.90,R284.90,,R284.90,R284.90,
8903,House/Hosp/Nursing home consultation - MFOS,,R319.10,,,,
8904,House/Hosp/Nursing home consultation (subsequent) - MFOS,,R212.10,,,,
8905,After regularly hours consultation - MFOS,,R467.00,,,,
8906,"Post-op visit in hospital for Neoplasm/
Trauma/CLP (2x/day for duration of hospitalization),
reported visit.",,R0.00,,,,
8907,House/Hosp/Nursing home consultation (maximum per week) – MFOS,,R530.80,,,,R0.00
9203,House/Hosp/Nursing home consultation - Oral pathologist,,,,,,R320.20
9207,After hours visit - Oral pathologist,,,,,,R469.10
,"DRUGS, MEDICAMENTS AND MATERIALS",,,,,,
8109,Infection control/barrier techniques,R26.00,R26.00,R26.00,R26.00,R26.00,
8110,Sterilized instrumentation,R66.30,R66.30,R66.30,R66.30,R66.30,
8183,Therapeutic drug injection,R77.20,,,,,
8220,Cost of suture material,,,,,,
8221,Cost of haemostatic sponge.,R0.00,R0.00,,R0.00,,
8304,Isolation of tooth/teeth - per arch,R137.00,R137.00,,R137.00,R137.00,
8306,Cost of MTA or other bioceramic materials,,,,,,
9259,Distraction device for alveolar bone,,,,,,
9261,Internal distraction device for maxilla or mandible,,,,,,
9263,Transport distraction device,,,,,,
9265,External distraction device for maxilla or mandible,,,,,,
9267,Temperomandibular joint prosthesis (stock or custom),,,,,,
9269,Custom prosthesis for facial reconstruction,,,,,,
9271,Cost of impression material (only to be used with code 8215),R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
*8310,Supply of bleaching materials,,,,,,
,Equipment,,,,,,
,ADMINISTRATIVE AND LABORATORY SERVICES,,,,,,
*8099,Dental laboratory service,,,,,,
*8106,Special report,R293.40,R293.40,R293.40,R293.40,R293.40,
*8111,Dental testimony,,,,,,
*8120,Treatment plan completed,,,,,,
*8139,Appointment not kept /30min,,,,,,
,MISCELLANEOUS SERVICES,,,,,,
,Palliative Treatment,,,,,,
8131,Emergency dental treatment,R175.40,R175.40,R175.40,R175.40,R357.90,
8166,Application of desensitising or caries arresting agent – per tooth,R115.40,,,,,
8167,"Application of desensitising medicament, per visit",R135.00,,,,R135.00,
8165,Sedative filling,R175.40,,,,,R0.00
,Post Surgical Complications,,,,,,
8931,Treatment of post-extraction haemorrhage,R128.40,R771.20,,R128.40,,
8933,Treatment of haemorrhage (blood dyscracias),"R1,778.10","R2,667.00",,"R1,778.10",,
9235,Severe nasal bleeding - anterior pack,,R738.10,,,,
9236,Severe nasal bleeding - anterior + posterior pack or cauterization,,"R1,107.40",,,,
9237,Management of a patient on anti-coagulatives for the performance of a surgical procedure. This code is reported along with the appropriate surgical codes,R0.00,R0.00,R0.00,R0.00,R0.00,R0.00
9223,Ligation of maxillary artery,,"R3,616.70",,,,
8935,Treatment of septic socket,R128.40,R201.40,,R128.40,,
,Bleaching,,,,,,
*8308,External bleaching - per arch,,,,,,
*8309,Home bleaching - instructions and applicator,,,,,,
*8311,Home bleaching - subsequent visit,,,,,,
8325,Internal bleaching - per tooth,R415.60,,,,R623.60,
8327,Internal bleaching - each additional visit ,R199.30,,,,R298.90,
,Unclassified Treatment,,,,,,
*8158,Enamel microabrasion,R160.90,,,,,
*8168,Behavior management,,,,,,
8551,Occlusal adjustment - major,"R1,110.60",,"R1,666.30",,"R1,666.30",
*8553,Occlusal adjustment - minor,R387.40,,R530.80,R530.80,R530.80,
*9099,Unlisted dental procedure or service (By report),,,,,,
,MODIFIERS,,,,,,
8001,Assistant surgeon - specialist (1/3 of the appropriate benefit),,,,,,
8023,Fabrication of inlay/onlay (PLUS 25% of the appropriate benefit),,,,,,
8025,Handling fee - direct materials (26% of material cost to a maximum of R26.00),,,,,,
